match_id,date,team1,team2,venue,city,winner,toss_winner,toss_decision,event
1405121,2023-10-25,Pakistan,Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Bangladesh,Bangladesh,field,Pakistan Women tour of Bangladesh
1405122,2023-10-27,Bangladesh,Pakistan,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Bangladesh,Pakistan,field,Pakistan Women tour of Bangladesh
1405123,2023-10-29,Pakistan,Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Pakistan,Bangladesh,field,Pakistan Women tour of Bangladesh
1406073,2023-12-06,England,India,"Wankhede Stadium, Mumbai",Mumbai,England,India,field,England Women tour of India
1406074,2023-12-09,India,England,"Wankhede Stadium, Mumbai",Mumbai,England,England,field,England Women tour of India
1406075,2023-12-10,England,India,"Wankhede Stadium, Mumbai",Mumbai,India,England,bat,England Women tour of India
1406081,2024-01-05,Australia,India,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,India,India,field,Australia Women tour of India
1406082,2024-01-07,India,Australia,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Australia,Australia,field,Australia Women tour of India
1406083,2024-01-09,India,Australia,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Australia,Australia,field,Australia Women tour of India
1407864,2023-11-18,Nepal,Japan,Hong Kong Cricket Club,Wong Nai Chung Gap,Nepal,Japan,field,Women's T20 Quadrangular Series (in Hong Kong)
1407865,2023-11-18,Tanzania,Hong Kong,Hong Kong Cricket Club,Wong Nai Chung Gap,Hong Kong,Tanzania,bat,Women's T20 Quadrangular Series (in Hong Kong)
1407866,2023-11-16,Tanzania,Japan,Hong Kong Cricket Club,Wong Nai Chung Gap,Tanzania,Japan,field,Women's T20 Quadrangular Series (in Hong Kong)
1407867,2023-11-16,Nepal,Hong Kong,Hong Kong Cricket Club,Wong Nai Chung Gap,Hong Kong,Nepal,bat,Women's T20 Quadrangular Series (in Hong Kong)
1407868,2023-11-15,Tanzania,Nepal,Hong Kong Cricket Club,Wong Nai Chung Gap,Tanzania,Tanzania,bat,Women's T20 Quadrangular Series (in Hong Kong)
1407869,2023-11-15,Japan,Hong Kong,Hong Kong Cricket Club,Wong Nai Chung Gap,Hong Kong,Hong Kong,field,Women's T20 Quadrangular Series (in Hong Kong)
1407870,2023-11-19,Nepal,Japan,Hong Kong Cricket Club,Wong Nai Chung Gap,Nepal,Nepal,bat,Women's T20 Quadrangular Series (in Hong Kong)
1407871,2023-11-19,Tanzania,Hong Kong,Hong Kong Cricket Club,Wong Nai Chung Gap,Hong Kong,Hong Kong,field,Women's T20 Quadrangular Series (in Hong Kong)
1411261,2023-12-09,Zimbabwe,Kenya,Entebbe Cricket Oval,Entebbe,Zimbabwe,Kenya,field,ICC Women's T20 World Cup Africa Region Qualifier
1411262,2023-12-09,Botswana,Tanzania,Entebbe Cricket Oval,Entebbe,Tanzania,Botswana,bat,ICC Women's T20 World Cup Africa Region Qualifier
1411263,2023-12-10,Namibia,Nigeria,Entebbe Cricket Oval,Entebbe,Namibia,Nigeria,field,ICC Women's T20 World Cup Africa Region Qualifier
1411264,2023-12-10,Rwanda,Uganda,Entebbe Cricket Oval,Entebbe,Uganda,Uganda,field,ICC Women's T20 World Cup Africa Region Qualifier
1411265,2023-12-11,Kenya,Tanzania,Entebbe Cricket Oval,Entebbe,Tanzania,Tanzania,field,ICC Women's T20 World Cup Africa Region Qualifier
1411266,2023-12-11,Zimbabwe,Botswana,Entebbe Cricket Oval,Entebbe,Zimbabwe,Zimbabwe,bat,ICC Women's T20 World Cup Africa Region Qualifier
1411267,2023-12-12,Rwanda,Nigeria,Entebbe Cricket Oval,Entebbe,Nigeria,Rwanda,bat,ICC Women's T20 World Cup Africa Region Qualifier
1411268,2023-12-12,Namibia,Uganda,Entebbe Cricket Oval,Entebbe,Uganda,Uganda,field,ICC Women's T20 World Cup Africa Region Qualifier
1411269,2023-12-13,Botswana,Kenya,Entebbe Cricket Oval,Entebbe,Kenya,Kenya,field,ICC Women's T20 World Cup Africa Region Qualifier
1411270,2023-12-13,Tanzania,Zimbabwe,Entebbe Cricket Oval,Entebbe,Zimbabwe,Zimbabwe,field,ICC Women's T20 World Cup Africa Region Qualifier
1411271,2023-12-14,Namibia,Rwanda,Entebbe Cricket Oval,Entebbe,Namibia,Rwanda,field,ICC Women's T20 World Cup Africa Region Qualifier
1411272,2023-12-14,Nigeria,Uganda,Entebbe Cricket Oval,Entebbe,Uganda,Uganda,field,ICC Women's T20 World Cup Africa Region Qualifier
1411273,2023-12-16,Zimbabwe,Namibia,Entebbe Cricket Oval,Entebbe,Zimbabwe,Namibia,field,ICC Women's T20 World Cup Africa Region Qualifier
1411274,2023-12-16,Uganda,Tanzania,Entebbe Cricket Oval,Entebbe,Uganda,Tanzania,field,ICC Women's T20 World Cup Africa Region Qualifier
1411276,2023-12-17,Uganda,Zimbabwe,Entebbe Cricket Oval,Entebbe,Zimbabwe,Zimbabwe,field,ICC Women's T20 World Cup Africa Region Qualifier
1415983,2024-01-26,Ireland,Zimbabwe,Harare Sports Club,Harare,Ireland,Ireland,bat,Ireland Women tour of Zimbabwe
1415984,2024-01-28,Ireland,Zimbabwe,Harare Sports Club,Harare,Ireland,Zimbabwe,field,Ireland Women tour of Zimbabwe
1415985,2024-01-30,Ireland,Zimbabwe,Harare Sports Club,Harare,Ireland,Ireland,bat,Ireland Women tour of Zimbabwe
1415986,2024-02-01,Zimbabwe,Ireland,Harare Sports Club,Harare,Ireland,Ireland,field,Ireland Women tour of Zimbabwe
1415987,2024-02-02,Ireland,Zimbabwe,Harare Sports Club,Harare,Ireland,Zimbabwe,field,Ireland Women tour of Zimbabwe
1419510,2024-02-04,Malaysia,Kuwait,Johor Cricket Academy Oval,Johor,Malaysia,Kuwait,field,Kuwait Women tour of Malaysia
1419511,2024-02-05,Kuwait,Malaysia,Johor Cricket Academy Oval,Johor,Malaysia,Malaysia,field,Kuwait Women tour of Malaysia
1419906,2024-02-10,Myanmar,Thailand,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Thailand,Thailand,field,Asian Cricket Council Women's Premier Cup
1419907,2024-02-10,United Arab Emirates,China,"YSD-UKM Cricket Oval, Bangi",Bangi,United Arab Emirates,United Arab Emirates,bat,Asian Cricket Council Women's Premier Cup
1419908,2024-02-10,Indonesia,Malaysia,"Royal Selangor Club, Kuala Lumpur",Kuala Lumpur,Malaysia,Malaysia,field,Asian Cricket Council Women's Premier Cup
1419909,2024-02-10,Hong Kong,Nepal,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,Nepal,Nepal,field,Asian Cricket Council Women's Premier Cup
1419910,2024-02-10,Singapore,Kuwait,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Kuwait,Singapore,bat,Asian Cricket Council Women's Premier Cup
1419911,2024-02-10,Japan,Oman,"YSD-UKM Cricket Oval, Bangi",Bangi,Japan,Japan,bat,Asian Cricket Council Women's Premier Cup
1419912,2024-02-10,Bahrain,Qatar,"Royal Selangor Club, Kuala Lumpur",Kuala Lumpur,Qatar,Bahrain,bat,Asian Cricket Council Women's Premier Cup
1419913,2024-02-10,Bhutan,Maldives,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,Bhutan,Maldives,field,Asian Cricket Council Women's Premier Cup
1419914,2024-02-11,Thailand,Kuwait,"YSD-UKM Cricket Oval, Bangi",Bangi,Thailand,Kuwait,field,Asian Cricket Council Women's Premier Cup
1419915,2024-02-11,United Arab Emirates,Oman,"Royal Selangor Club, Kuala Lumpur",Kuala Lumpur,United Arab Emirates,Oman,field,Asian Cricket Council Women's Premier Cup
1419916,2024-02-11,Indonesia,Bahrain,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,Indonesia,Indonesia,bat,Asian Cricket Council Women's Premier Cup
1419917,2024-02-11,Bhutan,Nepal,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Nepal,Nepal,field,Asian Cricket Council Women's Premier Cup
1419918,2024-02-11,Singapore,Myanmar,"YSD-UKM Cricket Oval, Bangi",Bangi,Myanmar,Singapore,bat,Asian Cricket Council Women's Premier Cup
1419919,2024-02-11,China,Japan,"Royal Selangor Club, Kuala Lumpur",Kuala Lumpur,Japan,China,bat,Asian Cricket Council Women's Premier Cup
1419920,2024-02-11,Malaysia,Qatar,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,Malaysia,Qatar,field,Asian Cricket Council Women's Premier Cup
1419921,2024-02-11,Hong Kong,Maldives,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Hong Kong,Hong Kong,bat,Asian Cricket Council Women's Premier Cup
1419922,2024-02-13,Kuwait,Myanmar,"Royal Selangor Club, Kuala Lumpur",Kuala Lumpur,Kuwait,Myanmar,field,Asian Cricket Council Women's Premier Cup
1419923,2024-02-13,Oman,China,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,China,China,field,Asian Cricket Council Women's Premier Cup
1419924,2024-02-13,Malaysia,Bahrain,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,Bahrain,field,Asian Cricket Council Women's Premier Cup
1419925,2024-02-13,Hong Kong,Bhutan,"YSD-UKM Cricket Oval, Bangi",Bangi,Hong Kong,Hong Kong,bat,Asian Cricket Council Women's Premier Cup
1419926,2024-02-13,Thailand,Singapore,"Royal Selangor Club, Kuala Lumpur",Kuala Lumpur,Thailand,Thailand,bat,Asian Cricket Council Women's Premier Cup
1419927,2024-02-13,Japan,United Arab Emirates,"Selangor Turf Club, Kuala Lumpur",Kuala Lumpur,United Arab Emirates,Japan,bat,Asian Cricket Council Women's Premier Cup
1419928,2024-02-13,Qatar,Indonesia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Indonesia,Indonesia,field,Asian Cricket Council Women's Premier Cup
1419929,2024-02-13,Nepal,Maldives,"YSD-UKM Cricket Oval, Bangi",Bangi,Nepal,Nepal,bat,Asian Cricket Council Women's Premier Cup
1419930,2024-02-14,Hong Kong,Thailand,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Thailand,Thailand,field,Asian Cricket Council Women's Premier Cup
1419931,2024-02-14,United Arab Emirates,Indonesia,"YSD-UKM Cricket Oval, Bangi",Bangi,United Arab Emirates,United Arab Emirates,bat,Asian Cricket Council Women's Premier Cup
1419932,2024-02-14,Malaysia,Japan,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,Malaysia,bat,Asian Cricket Council Women's Premier Cup
1419933,2024-02-14,Kuwait,Nepal,"YSD-UKM Cricket Oval, Bangi",Bangi,Nepal,Kuwait,bat,Asian Cricket Council Women's Premier Cup
1419934,2024-02-16,United Arab Emirates,Thailand,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,United Arab Emirates,United Arab Emirates,bat,Asian Cricket Council Women's Premier Cup
1419935,2024-02-16,Nepal,Malaysia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,Nepal,bat,Asian Cricket Council Women's Premier Cup
1419936,2024-02-18,United Arab Emirates,Malaysia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,United Arab Emirates,United Arab Emirates,bat,Asian Cricket Council Women's Premier Cup
1423459,2024-03-07,Namibia,South Africa,"Achimota Senior Secondary School A Field, Accra",Accra,Namibia,Namibia,bat,Women's African Games
1423460,2024-03-07,Tanzania,Nigeria,"Achimota Senior Secondary School B Field, Accra",Accra,,Tanzania,bat,Women's African Games
1423463,2024-03-08,Tanzania,South Africa,"Achimota Senior Secondary School A Field, Accra",Accra,South Africa,Tanzania,bat,Women's African Games
1423464,2024-03-08,Nigeria,Namibia,"Achimota Senior Secondary School B Field, Accra",Accra,Nigeria,Nigeria,bat,Women's African Games
1423465,2024-03-08,Uganda,Zimbabwe,"Achimota Senior Secondary School A Field, Accra",Accra,Zimbabwe,Zimbabwe,field,Women's African Games
1423467,2024-03-10,Namibia,Tanzania,"Achimota Senior Secondary School A Field, Accra",Accra,Tanzania,Namibia,bat,Women's African Games
1423470,2024-03-10,Uganda,Rwanda,"Achimota Senior Secondary School B Field, Accra",Accra,Uganda,Rwanda,field,Women's African Games
1423471,2024-03-11,South Africa,Uganda,"Achimota Senior Secondary School A Field, Accra",Accra,South Africa,Uganda,field,Women's African Games
1423472,2024-03-11,Nigeria,Zimbabwe,"Achimota Senior Secondary School A Field, Accra",Accra,Zimbabwe,Nigeria,bat,Women's African Games
1423473,2024-03-13,Uganda,Nigeria,"Achimota Senior Secondary School A Field, Accra",Accra,Nigeria,Nigeria,field,Women's African Games
1423474,2024-03-13,Zimbabwe,South Africa,"Achimota Senior Secondary School A Field, Accra",Accra,,South Africa,field,Women's African Games
1425064,2024-03-31,Bangladesh,Australia,"Shere Bangla National Stadium, Mirpur",Dhaka,Australia,Bangladesh,bat,Australia Women tour of Bangladesh
1425065,2024-04-02,Australia,Bangladesh,"Shere Bangla National Stadium, Mirpur",Dhaka,Australia,Australia,bat,Australia Women tour of Bangladesh
1425066,2024-04-04,Australia,Bangladesh,"Shere Bangla National Stadium, Mirpur",Dhaka,Australia,Australia,bat,Australia Women tour of Bangladesh
1425638,2024-04-25,Sri Lanka,Thailand,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Sri Lanka,Sri Lanka,bat,ICC Women's T20 World Cup Qualifier
1425639,2024-04-25,United Arab Emirates,Ireland,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Ireland,Ireland,field,ICC Women's T20 World Cup Qualifier
1425640,2024-04-25,Scotland,Uganda,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Scotland,Uganda,field,ICC Women's T20 World Cup Qualifier
1425641,2024-04-25,Zimbabwe,Vanuatu,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Vanuatu,Zimbabwe,bat,ICC Women's T20 World Cup Qualifier
1425642,2024-04-27,Netherlands,Vanuatu,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Netherlands,Netherlands,bat,ICC Women's T20 World Cup Qualifier
1425643,2024-04-27,United States of America,Uganda,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Uganda,United States of America,bat,ICC Women's T20 World Cup Qualifier
1425644,2024-04-27,United Arab Emirates,Zimbabwe,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Zimbabwe,United Arab Emirates,bat,ICC Women's T20 World Cup Qualifier
1425645,2024-04-27,Scotland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Sri Lanka,Sri Lanka,field,ICC Women's T20 World Cup Qualifier
1425646,2024-04-29,Scotland,United States of America,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Scotland,United States of America,field,ICC Women's T20 World Cup Qualifier
1425647,2024-04-29,Ireland,Zimbabwe,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Ireland,Zimbabwe,field,ICC Women's T20 World Cup Qualifier
1425648,2024-04-29,Uganda,Thailand,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Thailand,Thailand,field,ICC Women's T20 World Cup Qualifier
1425649,2024-04-29,Netherlands,United Arab Emirates,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,Netherlands,bat,ICC Women's T20 World Cup Qualifier
1425650,2024-05-01,Netherlands,Zimbabwe,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Netherlands,Netherlands,bat,ICC Women's T20 World Cup Qualifier
1425651,2024-05-01,Sri Lanka,Uganda,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Sri Lanka,Sri Lanka,bat,ICC Women's T20 World Cup Qualifier
1425652,2024-05-01,Vanuatu,Ireland,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Ireland,Ireland,field,ICC Women's T20 World Cup Qualifier
1425653,2024-05-01,United States of America,Thailand,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Thailand,Thailand,field,ICC Women's T20 World Cup Qualifier
1425654,2024-05-03,Thailand,Scotland,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Scotland,Thailand,bat,ICC Women's T20 World Cup Qualifier
1425655,2024-05-03,United Arab Emirates,Vanuatu,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,Vanuatu,field,ICC Women's T20 World Cup Qualifier
1425656,2024-05-03,Sri Lanka,United States of America,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Sri Lanka,Sri Lanka,bat,ICC Women's T20 World Cup Qualifier
1425657,2024-05-03,Ireland,Netherlands,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Ireland,Ireland,bat,ICC Women's T20 World Cup Qualifier
1425658,2024-05-05,Ireland,Scotland,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Scotland,Ireland,bat,ICC Women's T20 World Cup Qualifier
1425659,2024-05-05,Sri Lanka,United Arab Emirates,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Sri Lanka,United Arab Emirates,field,ICC Women's T20 World Cup Qualifier
1425660,2024-05-07,Sri Lanka,Scotland,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Sri Lanka,Scotland,field,ICC Women's T20 World Cup Qualifier
1426048,2024-03-30,Papua New Guinea,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,field,Papua New Guinea Women tour of Zimbabwe
1426049,2024-03-31,Zimbabwe,Papua New Guinea,Harare Sports Club,Harare,,Papua New Guinea,field,Papua New Guinea Women tour of Zimbabwe
1426050,2024-04-02,Zimbabwe,Papua New Guinea,Harare Sports Club,Harare,Zimbabwe,Papua New Guinea,field,Papua New Guinea Women tour of Zimbabwe
1426084,2024-04-26,West Indies,Pakistan,"National Stadium, Karachi",Karachi,West Indies,West Indies,bat,West Indies Women tour of Pakistan
1426085,2024-04-28,Pakistan,West Indies,"National Stadium, Karachi",Karachi,West Indies,Pakistan,bat,West Indies Women tour of Pakistan
1426086,2024-04-30,West Indies,Pakistan,"National Stadium, Karachi",Karachi,West Indies,Pakistan,field,West Indies Women tour of Pakistan
1426087,2024-05-02,West Indies,Pakistan,"National Stadium, Karachi",Karachi,Pakistan,West Indies,bat,West Indies Women tour of Pakistan
1426088,2024-05-03,Pakistan,West Indies,"National Stadium, Karachi",Karachi,West Indies,West Indies,field,West Indies Women tour of Pakistan
1426617,2024-09-19,New Zealand,Australia,"Great Barrier Reef Arena, Mackay",Mackay,Australia,New Zealand,bat,New Zealand Women tour of Australia
1426618,2024-09-22,Australia,New Zealand,"Great Barrier Reef Arena, Mackay",Mackay,Australia,Australia,bat,New Zealand Women tour of Australia
1426619,2024-09-24,New Zealand,Australia,"Allan Border Field, Brisbane",Brisbane,Australia,New Zealand,bat,New Zealand Women tour of Australia
1426626,2025-01-20,Australia,England,Sydney Cricket Ground,Sydney,Australia,England,field,Women's Ashes
1426627,2025-01-23,Australia,England,"Manuka Oval, Canberra",Canberra,Australia,England,field,Women's Ashes
1426628,2025-01-25,Australia,England,Adelaide Oval,Adelaide,Australia,Australia,bat,Women's Ashes
1426756,2024-07-19,United Arab Emirates,Nepal,Rangiri Dambulla International Stadium,Dambulla,Nepal,Nepal,field,Women's Asia Cup
1426757,2024-07-19,Pakistan,India,Rangiri Dambulla International Stadium,Dambulla,India,Pakistan,bat,Women's Asia Cup
1426758,2024-07-20,Thailand,Malaysia,Rangiri Dambulla International Stadium,Dambulla,Thailand,Thailand,bat,Women's Asia Cup
1426759,2024-07-20,Bangladesh,Sri Lanka,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Bangladesh,bat,Women's Asia Cup
1426760,2024-07-21,India,United Arab Emirates,Rangiri Dambulla International Stadium,Dambulla,India,United Arab Emirates,field,Women's Asia Cup
1426761,2024-07-21,Nepal,Pakistan,Rangiri Dambulla International Stadium,Dambulla,Pakistan,Pakistan,field,Women's Asia Cup
1426762,2024-07-22,Sri Lanka,Malaysia,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Sri Lanka,bat,Women's Asia Cup
1426763,2024-07-22,Thailand,Bangladesh,Rangiri Dambulla International Stadium,Dambulla,Bangladesh,Thailand,bat,Women's Asia Cup
1426764,2024-07-23,United Arab Emirates,Pakistan,Rangiri Dambulla International Stadium,Dambulla,Pakistan,Pakistan,field,Women's Asia Cup
1426765,2024-07-23,India,Nepal,Rangiri Dambulla International Stadium,Dambulla,India,India,bat,Women's Asia Cup
1426766,2024-07-24,Bangladesh,Malaysia,Rangiri Dambulla International Stadium,Dambulla,Bangladesh,Bangladesh,bat,Women's Asia Cup
1426767,2024-07-24,Thailand,Sri Lanka,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Thailand,bat,Women's Asia Cup
1426768,2024-07-26,Bangladesh,India,Rangiri Dambulla International Stadium,Dambulla,India,Bangladesh,bat,Women's Asia Cup
1426769,2024-07-26,Pakistan,Sri Lanka,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Sri Lanka,field,Women's Asia Cup
1426770,2024-07-28,India,Sri Lanka,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,India,bat,Women's Asia Cup
1427420,2024-04-20,Gibraltar,Estonia,Europa Sports Complex,Gibraltar,Gibraltar,Estonia,field,Estonia Women tour of Gibraltar
1427421,2024-04-21,Gibraltar,Estonia,Europa Sports Complex,Gibraltar,Gibraltar,Estonia,field,Estonia Women tour of Gibraltar
1427422,2024-04-21,Gibraltar,Estonia,Europa Sports Complex,Gibraltar,Gibraltar,Gibraltar,bat,Estonia Women tour of Gibraltar
1429008,2024-04-18,Thailand,Ireland,"7he Sevens Stadium, Dubai",Dubai,Ireland,Thailand,bat,Ireland Women v Thailand Women T20I Series
1429009,2024-04-21,Indonesia,Mongolia,Udayana Cricket Ground,Bali,Indonesia,Mongolia,field,Mongolia Women tour of Indonesia
1429010,2024-04-21,Indonesia,Mongolia,Udayana Cricket Ground,Bali,Indonesia,Indonesia,bat,Mongolia Women tour of Indonesia
1429011,2024-04-22,Mongolia,Indonesia,Udayana Cricket Ground,Bali,Indonesia,Mongolia,bat,Mongolia Women tour of Indonesia
1429012,2024-04-22,Indonesia,Mongolia,Udayana Cricket Ground,Bali,Indonesia,Indonesia,bat,Mongolia Women tour of Indonesia
1429013,2024-04-24,Indonesia,Mongolia,Udayana Cricket Ground,Bali,Indonesia,Indonesia,bat,Mongolia Women tour of Indonesia
1429014,2024-04-24,Mongolia,Indonesia,Udayana Cricket Ground,Bali,Indonesia,Mongolia,bat,Mongolia Women tour of Indonesia
1429393,2024-04-28,India,Bangladesh,Sylhet International Cricket Stadium,Sylhet,India,India,bat,India Women tour of Bangladesh
1429394,2024-04-30,Bangladesh,India,Sylhet International Cricket Stadium,Sylhet,India,Bangladesh,bat,India Women tour of Bangladesh
1429395,2024-05-02,Bangladesh,India,Sylhet International Cricket Stadium,Sylhet,India,India,field,India Women tour of Bangladesh
1429396,2024-05-06,India,Bangladesh,Sylhet International Cricket Stadium,Sylhet,India,Bangladesh,field,India Women tour of Bangladesh
1429397,2024-05-09,India,Bangladesh,Sylhet International Cricket Stadium,Sylhet,India,India,bat,India Women tour of Bangladesh
1429622,2024-04-22,Botswana,Lesotho,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Botswana,Botswana,bat,BCA Kalahari Women's T20 International Tournament
1429623,2024-04-22,Mozambique,Rwanda,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Rwanda,Mozambique,bat,BCA Kalahari Women's T20 International Tournament
1429624,2024-04-22,Lesotho,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Rwanda,Lesotho,bat,BCA Kalahari Women's T20 International Tournament
1429625,2024-04-22,Mozambique,Botswana,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Botswana,Mozambique,bat,BCA Kalahari Women's T20 International Tournament
1429626,2024-04-23,Botswana,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Rwanda,Botswana,bat,BCA Kalahari Women's T20 International Tournament
1429627,2024-04-23,Mozambique,Lesotho,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Mozambique,Lesotho,field,BCA Kalahari Women's T20 International Tournament
1429628,2024-04-23,Mozambique,Botswana,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Botswana,Mozambique,bat,BCA Kalahari Women's T20 International Tournament
1429630,2024-04-25,Mozambique,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Rwanda,Mozambique,bat,BCA Kalahari Women's T20 International Tournament
1429631,2024-04-25,Botswana,Lesotho,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Botswana,Botswana,bat,BCA Kalahari Women's T20 International Tournament
1429632,2024-04-25,Botswana,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Rwanda,Rwanda,field,BCA Kalahari Women's T20 International Tournament
1429634,2024-04-26,Mozambique,Lesotho,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Mozambique,Mozambique,bat,BCA Kalahari Women's T20 International Tournament
1429635,2024-04-26,Botswana,Rwanda,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Rwanda,Rwanda,field,BCA Kalahari Women's T20 International Tournament
1430812,2024-08-11,Ireland,Sri Lanka,"Pembroke Cricket Club, Sandymount, Dublin",Dublin,Sri Lanka,Sri Lanka,field,Sri Lanka Women tour of Ireland
1430813,2024-08-13,Ireland,Sri Lanka,"Pembroke Cricket Club, Sandymount, Dublin",Dublin,Ireland,Ireland,bat,Sri Lanka Women tour of Ireland
1430820,2024-09-14,England,Ireland,"Castle Avenue, Dublin",Dublin,England,Ireland,field,England Women tour of Ireland
1430821,2024-09-15,England,Ireland,"Castle Avenue, Dublin",Dublin,Ireland,Ireland,field,England Women tour of Ireland
1432225,2024-11-24,South Africa,England,"Buffalo Park, East London",East London,England,England,field,England Women tour of South Africa
1432226,2024-11-27,England,South Africa,"Willowmoore Park, Benoni",Benoni,England,South Africa,field,England Women tour of South Africa
1432227,2024-11-30,South Africa,England,"SuperSport Park, Centurion",Centurion,England,England,field,England Women tour of South Africa
1432422,2024-10-03,Bangladesh,Scotland,Sharjah Cricket Stadium,Sharjah,Bangladesh,Bangladesh,bat,ICC Women's T20 World Cup
1432423,2024-10-03,Pakistan,Sri Lanka,Sharjah Cricket Stadium,Sharjah,Pakistan,Pakistan,bat,ICC Women's T20 World Cup
1432424,2024-10-04,West Indies,South Africa,Dubai International Cricket Stadium,Dubai,South Africa,South Africa,field,ICC Women's T20 World Cup
1432425,2024-10-04,New Zealand,India,Dubai International Cricket Stadium,Dubai,New Zealand,New Zealand,bat,ICC Women's T20 World Cup
1432426,2024-10-05,Sri Lanka,Australia,Sharjah Cricket Stadium,Sharjah,Australia,Sri Lanka,bat,ICC Women's T20 World Cup
1432427,2024-10-05,England,Bangladesh,Sharjah Cricket Stadium,Sharjah,England,England,bat,ICC Women's T20 World Cup
1432428,2024-10-06,Pakistan,India,Dubai International Cricket Stadium,Dubai,India,Pakistan,bat,ICC Women's T20 World Cup
1432429,2024-10-06,Scotland,West Indies,Dubai International Cricket Stadium,Dubai,West Indies,Scotland,bat,ICC Women's T20 World Cup
1432430,2024-10-07,South Africa,England,Sharjah Cricket Stadium,Sharjah,England,South Africa,bat,ICC Women's T20 World Cup
1432431,2024-10-08,Australia,New Zealand,Sharjah Cricket Stadium,Sharjah,Australia,Australia,bat,ICC Women's T20 World Cup
1432432,2024-10-09,South Africa,Scotland,Dubai International Cricket Stadium,Dubai,South Africa,South Africa,bat,ICC Women's T20 World Cup
1432433,2024-10-09,India,Sri Lanka,Dubai International Cricket Stadium,Dubai,India,India,bat,ICC Women's T20 World Cup
